cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,persistence_label,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,industrial_feature_count,forest_distance_km,forest_feature_count,farmland_distance_km,farmland_feature_count,population_distance_km,population_feature_count,land_cover_type
19,21.305026842105264,81.59740894736842,76,47,71.44444444444444,2.9861553664707663,0.6578538102643857,1.0,1.0637636080870918,0.2508682949017546,55.16977647346278,MEDIUM / RECURRENT,1.221315789473684,3.69,305.7438157894736,331.25,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
20,21.730644857142856,82.21437171428572,35,30,71.96458333333334,0.2700741906987137,0.4168717250962568,1.0,0.486350345945633,0.7873555791649178,56.31032265355861,MEDIUM / RECURRENT,1.653142857142857,3.7,307.5422857142857,317.17,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
21,21.791239230769232,80.01704692307693,13,13,71.96597222222222,0.2918835596816548,0.1806409279076724,1.0,0.1806409279076724,0.7740635698208121,47.16498572900012,MEDIUM / RECURRENT,1.0623076923076922,1.95,303.7892307692308,309.44,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
22,24.69059214285715,74.68082428571428,14,14,69.00416666666666,0.23970750535088,0.2028862991365256,1.0,0.2028862991365256,0.8066418858349701,48.63963078475085,MEDIUM / RECURRENT,1.2021428571428572,1.67,305.28000000000003,307.9,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
23,21.80101952380953,82.04042190476191,21,20,63.014583333333334,0.2927689638801818,0.3173868482824742,1.0,0.333256190696598,0.7735334216243479,52.24572050376675,MEDIUM / RECURRENT,1.0114285714285711,1.78,304.9080952380952,310.61,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
24,22.327783292682927,82.65502329268293,82,46,71.96666666666667,0.9399843868409192,0.6391848077813802,1.0,1.1394163964798518,0.5154680660231525,59.95966238577106,MEDIUM / RECURRENT,2.009634146341463,6.71,309.64792682926833,337.55,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
25,24.15009716981132,82.62992396226412,53,33,71.96666666666667,3.042901259366625,0.4585456229735988,1.0,0.7364520611394164,0.2473471242175881,47.46894341070656,MEDIUM / RECURRENT,1.3250943396226418,3.54,307.3435849056604,333.27,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
26,24.18040958333334,82.67166041666667,24,18,65.45555555555555,1.0609091783617854,0.2749957562383296,1.0,0.3666610083177729,0.4852227407686635,45.062628300350354,MEDIUM / RECURRENT,0.96375,2.16,306.84499999999997,328.49,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
27,26.29678571428571,74.12619285714287,7,7,58.00972222222222,0.2020323667773306,0.1206694280173342,1.0,0.1206694280173342,0.8319243538183727,46.10325591300882,MEDIUM / RECURRENT,1.0614285714285716,1.36,307.27,309.38,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
28,26.640337974683547,79.47403126582277,79,43,72.03680555555556,6.694414361887787,0.5969170852091427,1.0,1.0966616216633087,0.1299644070318374,50.68470936628336,MEDIUM / RECURRENT,3.4537974683544306,24.89,317.09594936708856,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
29,21.19360375,79.25320125,8,6,69.00555555555556,3.000309454885098,0.0869495209725464,1.0,0.1159326946300619,0.2499806605658519,33.27471183461629,LOW / TRANSIENT,4.715,11.74,332.755,335.56,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
30,21.246143333333332,81.77041666666668,3,3,64.00069444444445,0.1242948584527504,0.0468744913792168,1.0,0.0468744913792168,0.8894463872014815,44.52328392506065,MEDIUM / RECURRENT,0.7366666666666667,1.07,302.47666666666663,307.94,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
31,21.54312916666667,81.94766083333333,12,12,48.00069444444444,0.2407856317479574,0.2499963831541789,1.0,0.2499963831541789,0.8059409896544735,50.36868596979408,MEDIUM / RECURRENT,1.2575,2.02,307.1308333333333,312.05,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
32,23.989170967741934,79.39228161290323,31,27,64.00069444444445,0.3046141874613204,0.4218704224129512,1.0,0.4843697442519069,0.7665101373348726,56.06440701965455,MEDIUM / RECURRENT,1.353225806451613,2.26,305.84903225806454,313.72,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
33,24.0100275,80.52953749999999,20,20,69.99097222222223,0.2531501518095035,0.2857511385396926,1.0,0.2857511385396926,0.797988970879536,51.53257154355935,MEDIUM / RECURRENT,0.9635,1.68,305.7219999999999,309.61,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
34,24.3262488,81.3281004,25,22,70.97847222222222,0.2523673710727668,0.3099531352424933,1.0,0.3522194718664697,0.7984877465654577,52.52255360852936,MEDIUM / RECURRENT,1.1792000000000002,1.78,304.3048,314.07,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
35,24.20622268292683,82.70958902439024,41,29,69.99375,0.3666688769688321,0.4143227073845879,1.0,0.5857665863023483,0.7317061336890354,55.30695060484598,MEDIUM / RECURRENT,1.3717073170731708,2.58,305.3260975609756,311.24,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
36,24.76331766666667,74.60775466666665,30,28,69.00625,0.2916089030780329,0.4057603477945838,1.0,0.4347432297799112,0.7742281720239774,55.55566207284981,MEDIUM / RECURRENT,1.6793333333333331,2.63,308.4053333333334,316.72,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
37,24.71427,74.67024062499999,16,16,67.03263888888888,0.2345692781528744,0.2386896930392532,1.0,0.2386896930392532,0.8099990966049068,50.031500574550506,MEDIUM / RECURRENT,1.001875,1.32,303.79312500000003,310.08,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
38,21.21242875,82.1358675,8,7,59.984027777777776,0.229896825676862,0.1166977320351482,1.0,0.133368836611598,0.813076332195312,45.61268493835963,MEDIUM / RECURRENT,0.99625,1.38,301.29875000000004,306.16,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
39,21.55867307692308,81.7469353846154,13,11,60.97222222222222,2.0280353209209667,0.1804100227790432,1.0,0.2132118451025057,0.3302471384963413,38.34571725739836,LOW / TRANSIENT,1.410769230769231,7.49,304.2007692307692,333.03,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
40,24.052506,80.61383599999999,5,5,16.988194444444446,0.1425348762416318,0.2943220373625475,1.0,0.2943220373625475,0.8752468049723784,53.39485148186183,MEDIUM / RECURRENT,1.684,2.22,311.028,312.96,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
41,24.59760125,80.86229,8,8,59.46527777777778,1.3409702734070432,0.1345322900852505,1.0,0.1345322900852505,0.4271733013271467,38.5211607596972,LOW / TRANSIENT,1.32125,3.53,308.20500000000004,341.01,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
42,21.890722,82.05675799999999,10,7,58.99583333333333,2.1886141829632604,0.1186524472067236,1.0,0.1695034960096052,0.3136158665237681,35.7641599747299,LOW / TRANSIENT,1.973,5.09,316.651,341.34,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
43,24.1313375,82.72045250000001,40,23,53.990972222222226,1.9404826346343311,0.4259971445843569,1.0,0.7408645992771424,0.340080226362009,48.19323378624695,MEDIUM / RECURRENT,2.1020000000000003,5.83,314.62174999999996,345.01,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
44,24.473971428571428,78.04336714285715,7,4,38.979166666666664,2.430065235935777,0.102618920363442,1.0,0.1795831106360235,0.2915396446467829,34.781621326928175,LOW / TRANSIENT,3.962857142857142,5.08,334.2685714285714,343.13,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
45,24.897843199999997,76.99194759999999,100,32,53.99236111111111,10.415380080355916,0.5926764331374037,1.0,1.8521138535543864,0.0876011129687082,51.199925126292065,MEDIUM / RECURRENT,4.1907000000000005,11.43,335.0125,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
46,24.954626666666663,76.51469999999999,3,1,1.0,1.353372328389711,1.0,0.1428571428571428,3.0,0.4249221374521079,53.06987132047072,MEDIUM / RECURRENT,3.52,4.2,338.9933333333333,340.95,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
47,24.962829999999997,76.93736,3,3,48.00138888888889,1.1169775085184912,0.0624981916032522,1.0,0.0624981916032522,0.4723715750290718,36.75986458990177,LOW / TRANSIENT,6.036666666666666,10.06,345.7033333333333,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
